"rt","response","dr","drt","observed","subject","condition"
0.656,0,FALSE,0,1,"s1","speed"
0.3561,1,FALSE,0,1,"s1","speed"
0.3409,0,FALSE,0,1,"s1","speed"
0.4643,1,FALSE,0,1,"s1","speed"
0.3885,1,FALSE,0,1,"s1","speed"
0.5292,1,FALSE,0,1,"s1","speed"
0.3553,1,FALSE,0,1,"s1","speed"
0.3845,1,FALSE,0,1,"s1","speed"
0.3927,1,FALSE,0,1,"s1","speed"
0.4614,1,FALSE,0,1,"s1","speed"
0.605,1,FALSE,0,1,"s1","speed"
0.3276,1,FALSE,0,1,"s1","speed"
0.3782,0,FALSE,0,1,"s1","speed"
0.488,1,FALSE,0,1,"s1","speed"
0.4661,1,FALSE,0,1,"s1","speed"
0.264,0,FALSE,0,1,"s1","speed"
0.4254,0,FALSE,0,1,"s1","speed"
0.5294,1,FALSE,0,1,"s1","speed"
0.5437,1,FALSE,0,1,"s1","speed"
0.4086,1,FALSE,0,1,"s1","speed"
0.3827,1,FALSE,0,1,"s1","speed"
0.322,1,FALSE,0,1,"s1","speed"
0.4741,1,FALSE,0,1,"s1","speed"
0.5322,1,FALSE,0,1,"s1","speed"
0.4317,1,FALSE,0,1,"s1","speed"
0.3864,1,FALSE,0,1,"s1","speed"
0.4427,1,FALSE,0,1,"s1","speed"
0.4103,1,FALSE,0,1,"s1","speed"
0.4337,0,FALSE,0,1,"s1","speed"
0.5632,1,FALSE,0,1,"s1","speed"
0.6427,1,FALSE,0,1,"s1","speed"
0.5561,1,FALSE,0,1,"s1","speed"
0.4554,1,FALSE,0,1,"s1","speed"
0.5841,1,FALSE,0,1,"s1","speed"
0.6003,1,FALSE,0,1,"s1","speed"
0.4177,1,FALSE,0,1,"s1","speed"
0.3687,1,FALSE,0,1,"s1","speed"
0.3103,0,FALSE,0,1,"s1","speed"
0.4839,1,FALSE,0,1,"s1","speed"
0.5124,1,FALSE,0,1,"s1","speed"
0.628,1,FALSE,0,1,"s1","speed"
0.6015,1,FALSE,0,1,"s1","speed"
0.4465,0,FALSE,0,1,"s1","speed"
0.6952,1,FALSE,0,1,"s1","speed"
0.6166,1,FALSE,0,1,"s1","speed"
0.4543,1,FALSE,0,1,"s1","speed"
0.5037,1,FALSE,0,1,"s1","speed"
0.476,0,FALSE,0,1,"s1","speed"
0.4532,1,FALSE,0,1,"s1","speed"
0.6089,1,FALSE,0,1,"s1","speed"
0.4909,1,FALSE,0,1,"s1","speed"
0.5875,0,FALSE,0,1,"s1","speed"
0.5449,1,FALSE,0,1,"s1","speed"
0.4368,1,FALSE,0,1,"s1","speed"
0.525,1,FALSE,0,1,"s1","speed"
0.4649,1,FALSE,0,1,"s1","speed"
0.3997,1,FALSE,0,1,"s1","speed"
0.2828,0,FALSE,0,1,"s1","speed"
0.7178,1,FALSE,0,1,"s1","speed"
0.2872,0,FALSE,0,1,"s1","speed"
0.428,1,FALSE,0,1,"s1","speed"
0.2874,1,FALSE,0,1,"s1","speed"
0.4704,1,FALSE,0,1,"s1","speed"
0.2937,1,FALSE,0,1,"s1","speed"
0.4215,0,FALSE,0,1,"s1","speed"
0.4855,0,FALSE,0,1,"s1","speed"
0.5883,1,FALSE,0,1,"s1","speed"
0.5807,1,FALSE,0,1,"s1","speed"
0.4695,0,FALSE,0,1,"s1","speed"
0.5463,1,FALSE,0,1,"s1","speed"
0.3458,1,FALSE,0,1,"s1","speed"
0.3388,0,FALSE,0,1,"s1","speed"
0.3913,1,FALSE,0,1,"s1","speed"
0.3624,0,FALSE,0,1,"s1","speed"
0.5904,1,FALSE,0,1,"s1","speed"
0.4577,0,FALSE,0,1,"s1","speed"
0.6208,1,FALSE,0,1,"s1","speed"
0.3788,0,FALSE,0,1,"s1","speed"
0.6057,1,FALSE,0,1,"s1","speed"
0.3686,1,FALSE,0,1,"s1","speed"
0.5405,1,FALSE,0,1,"s1","speed"
0.3737,0,FALSE,0,1,"s1","speed"
0.2649,0,FALSE,0,1,"s1","speed"
0.5103,1,FALSE,0,1,"s1","speed"
0.3958,1,FALSE,0,1,"s1","speed"
0.2657,0,FALSE,0,1,"s1","speed"
0.426,1,FALSE,0,1,"s1","speed"
0.4521,0,FALSE,0,1,"s1","speed"
0.5051,0,FALSE,0,1,"s1","speed"
0.6293,1,FALSE,0,1,"s1","speed"
0.6973,1,FALSE,0,1,"s1","speed"
0.4144,1,FALSE,0,1,"s1","speed"
0.496,0,FALSE,0,1,"s1","speed"
0.6572,1,FALSE,0,1,"s1","speed"
0.4864,1,FALSE,0,1,"s1","speed"
1.0207,1,FALSE,0,1,"s1","speed"
0.4953,1,FALSE,0,1,"s1","speed"
0.3527,0,FALSE,0,1,"s1","speed"
0.0796,1,FALSE,0,1,"s1","speed"
0.9005,0,FALSE,0,1,"s1","speed"
0.5423,1,FALSE,0,1,"s1","speed"
0.275,0,FALSE,0,1,"s1","speed"
0.3751,1,FALSE,0,1,"s1","speed"
0.3913,0,FALSE,0,1,"s1","speed"
0.5715,1,FALSE,0,1,"s1","speed"
0.5877,1,FALSE,0,1,"s1","speed"
0.3499,0,FALSE,0,1,"s1","speed"
0.4746,1,FALSE,0,1,"s1","speed"
0.3325,1,FALSE,0,1,"s1","speed"
0.3334,1,FALSE,0,1,"s1","speed"
0.4009,1,FALSE,0,1,"s1","speed"
0.2639,0,FALSE,0,1,"s1","speed"
0.3988,1,FALSE,0,1,"s1","speed"
0.2457,1,FALSE,0,1,"s1","speed"
0.3238,1,FALSE,0,1,"s1","speed"
0.4742,1,FALSE,0,1,"s1","speed"
0.4027,0,FALSE,0,1,"s1","speed"
0.5128,1,FALSE,0,1,"s1","speed"
0.4274,1,FALSE,0,1,"s1","speed"
0.4162,1,FALSE,0,1,"s1","speed"
0.4448,1,FALSE,0,1,"s1","speed"
0.5002,1,FALSE,0,1,"s1","speed"
0.445,1,FALSE,0,1,"s1","speed"
0.3093,0,FALSE,0,1,"s1","speed"
0.5388,0,FALSE,0,1,"s1","speed"
0.4439,0,FALSE,0,1,"s1","speed"
0.5504,0,FALSE,0,1,"s1","speed"
0.4696,1,FALSE,0,1,"s1","speed"
0.5736,1,FALSE,0,1,"s1","speed"
0.4632,1,FALSE,0,1,"s1","speed"
0.384,1,FALSE,0,1,"s1","speed"
0.4183,1,FALSE,0,1,"s1","speed"
0.5133,1,FALSE,0,1,"s1","speed"
0.6366,1,FALSE,0,1,"s1","speed"
0.5488,1,FALSE,0,1,"s1","speed"
0.2893,1,FALSE,0,1,"s1","speed"
0.4716,0,FALSE,0,1,"s1","speed"
0.4265,1,FALSE,0,1,"s1","speed"
0.3913,1,FALSE,0,1,"s1","speed"
0.4161,0,FALSE,0,1,"s1","speed"
0.6731,1,FALSE,0,1,"s1","speed"
0.3987,1,FALSE,0,1,"s1","speed"
0.4154,0,FALSE,0,1,"s1","speed"
0.7712,1,FALSE,0,1,"s1","speed"
0.4838,1,FALSE,0,1,"s1","speed"
0.3669,0,FALSE,0,1,"s1","speed"
0.4389,0,FALSE,0,1,"s1","speed"
0.4669,0,FALSE,0,1,"s1","speed"
0.3601,0,FALSE,0,1,"s1","speed"
0.456,1,FALSE,0,1,"s1","speed"
0.4862,0,FALSE,0,1,"s1","speed"
0.323,0,FALSE,0,1,"s1","speed"
0.7759,0,FALSE,0,1,"s1","speed"
0.5182,1,FALSE,0,1,"s1","speed"
0.3058,1,FALSE,0,1,"s1","speed"
0.4334,1,FALSE,0,1,"s1","speed"
0.3712,0,FALSE,0,1,"s1","speed"
0.4136,1,FALSE,0,1,"s1","speed"
0.5297,1,FALSE,0,1,"s1","speed"
0.5226,1,FALSE,0,1,"s1","speed"
0.3824,1,FALSE,0,1,"s1","speed"
0.2255,1,FALSE,0,1,"s1","speed"
0.281,0,FALSE,0,1,"s1","speed"
0.4477,1,FALSE,0,1,"s1","speed"
0.2809,1,FALSE,0,1,"s1","speed"
0.3478,0,FALSE,0,1,"s1","speed"
0.4063,0,FALSE,0,1,"s1","speed"
0.4867,1,FALSE,0,1,"s1","speed"
0.3932,1,FALSE,0,1,"s1","speed"
0.4765,0,FALSE,0,1,"s1","speed"
0.4415,0,FALSE,0,1,"s1","speed"
0.4337,1,FALSE,0,1,"s1","speed"
0.244,1,FALSE,0,1,"s1","speed"
0.2622,0,FALSE,0,1,"s1","speed"
0.5253,1,FALSE,0,1,"s1","speed"
0.4464,1,FALSE,0,1,"s1","speed"
0.3505,1,FALSE,0,1,"s1","speed"
0.2906,0,FALSE,0,1,"s1","speed"
0.5187,1,FALSE,0,1,"s1","speed"
0.5025,1,FALSE,0,1,"s1","speed"
0.4891,1,FALSE,0,1,"s1","speed"
0.3722,0,FALSE,0,1,"s1","speed"
0.5297,1,FALSE,0,1,"s1","speed"
0.4728,1,FALSE,0,1,"s1","speed"
0.4288,1,FALSE,0,1,"s1","speed"
0.4219,1,FALSE,0,1,"s1","speed"
0.2928,0,FALSE,0,1,"s1","speed"
0.3712,1,FALSE,0,1,"s1","speed"
0.2508,0,FALSE,0,1,"s1","speed"
0.2542,0,FALSE,0,1,"s1","speed"
0.2783,1,FALSE,0,1,"s1","speed"
0.2879,0,FALSE,0,1,"s1","speed"
0.4899,1,FALSE,0,1,"s1","speed"
0.3305,0,FALSE,0,1,"s1","speed"
0.4351,1,FALSE,0,1,"s1","speed"
0.4636,1,FALSE,0,1,"s1","speed"
0.4455,0,FALSE,0,1,"s1","speed"
0.4954,1,FALSE,0,1,"s1","speed"
0.1692,0,FALSE,0,1,"s1","speed"
0.4074,0,FALSE,0,1,"s1","speed"
0.5913,1,FALSE,0,1,"s1","speed"
0.6531,1,FALSE,0,1,"s1","speed"
0.5181,1,FALSE,0,1,"s1","speed"
0.4511,0,FALSE,0,1,"s1","speed"
0.5121,1,FALSE,0,1,"s1","speed"
0.6329,1,FALSE,0,1,"s1","speed"
0.6071,1,FALSE,0,1,"s1","speed"
0.4266,1,FALSE,0,1,"s1","speed"
0.6659,1,FALSE,0,1,"s1","speed"
0.4146,0,FALSE,0,1,"s1","speed"
0.5801,1,FALSE,0,1,"s1","speed"
0.3455,1,FALSE,0,1,"s1","speed"
0.2752,0,FALSE,0,1,"s1","speed"
0.5421,1,FALSE,0,1,"s1","speed"
0.5741,1,FALSE,0,1,"s1","speed"
0.3498,0,FALSE,0,1,"s1","speed"
0.698,1,FALSE,0,1,"s1","speed"
0.6818,1,FALSE,0,1,"s1","speed"
0.4681,1,FALSE,0,1,"s1","speed"
0.4539,1,FALSE,0,1,"s1","speed"
0.5974,1,FALSE,0,1,"s1","speed"
0.4304,0,FALSE,0,1,"s1","speed"
0.4755,1,FALSE,0,1,"s1","speed"
0.7131,0,FALSE,0,1,"s1","speed"
0.4802,0,FALSE,0,1,"s1","speed"
0.598,1,FALSE,0,1,"s1","speed"
0.4433,1,FALSE,0,1,"s1","speed"
0.4547,1,FALSE,0,1,"s1","speed"
0.4228,1,FALSE,0,1,"s1","speed"
0.5077,1,FALSE,0,1,"s1","speed"
0.6609,1,FALSE,0,1,"s1","speed"
0.4806,1,FALSE,0,1,"s1","speed"
0.3671,1,FALSE,0,1,"s1","speed"
0.5126,0,FALSE,0,1,"s1","speed"
0.6288,1,FALSE,0,1,"s1","speed"
0.6172,1,FALSE,0,1,"s1","speed"
0.4647,1,FALSE,0,1,"s1","speed"
0.502,0,FALSE,0,1,"s1","speed"
0.6103,1,FALSE,0,1,"s1","speed"
0.6845,1,FALSE,0,1,"s1","speed"
0.5727,1,FALSE,0,1,"s1","speed"
0.4937,1,FALSE,0,1,"s1","speed"
0.5177,1,FALSE,0,1,"s1","speed"
0.5888,1,FALSE,0,1,"s1","speed"
0.6527,1,FALSE,0,1,"s1","speed"
0.4007,0,FALSE,0,1,"s1","speed"
0.3459,0,FALSE,0,1,"s1","speed"
0.4345,0,FALSE,0,1,"s1","speed"
0.5803,1,FALSE,0,1,"s1","speed"
0.4189,1,FALSE,0,1,"s1","speed"
0.5515,1,FALSE,0,1,"s1","speed"
0.4444,1,FALSE,0,1,"s1","speed"
0.4884,1,FALSE,0,1,"s1","speed"
0.4613,1,FALSE,0,1,"s1","speed"
0.5155,1,FALSE,0,1,"s1","speed"
0.5076,1,FALSE,0,1,"s1","speed"
0.4585,1,FALSE,0,1,"s1","speed"
0.5492,1,FALSE,0,1,"s1","speed"
0.4703,1,FALSE,0,1,"s1","speed"
0.5,1,FALSE,0,1,"s1","speed"
0.4532,1,FALSE,0,1,"s1","speed"
0.457,1,FALSE,0,1,"s1","speed"
0.6353,1,FALSE,0,1,"s1","speed"
0.6663,1,FALSE,0,1,"s1","speed"
0.4285,0,FALSE,0,1,"s1","speed"
0.4561,1,FALSE,0,1,"s1","speed"
0.5594,0,FALSE,0,1,"s1","speed"
0.4999,1,FALSE,0,1,"s1","speed"
0.5398,1,FALSE,0,1,"s1","speed"
0.4609,1,FALSE,0,1,"s1","speed"
0.596,1,FALSE,0,1,"s1","speed"
0.4197,1,FALSE,0,1,"s1","speed"
0.4445,1,FALSE,0,1,"s1","speed"
0.4513,1,FALSE,0,1,"s1","speed"
0.3626,1,FALSE,0,1,"s1","speed"
0.3914,0,FALSE,0,1,"s1","speed"
0.4568,0,FALSE,0,1,"s1","speed"
0.471,1,FALSE,0,1,"s1","speed"
0.4772,1,FALSE,0,1,"s1","speed"
0.4252,1,FALSE,0,1,"s1","speed"
0.4426,1,FALSE,0,1,"s1","speed"
0.5068,1,FALSE,0,1,"s1","speed"
0.3744,1,FALSE,0,1,"s1","speed"
0.494,1,FALSE,0,1,"s1","speed"
0.3538,0,FALSE,0,1,"s1","speed"
0.4758,1,FALSE,0,1,"s1","speed"
0.5105,1,FALSE,0,1,"s1","speed"
0.5969,1,FALSE,0,1,"s1","speed"
0.5306,1,FALSE,0,1,"s1","speed"
0.4142,0,FALSE,0,1,"s1","speed"
0.5637,1,FALSE,0,1,"s1","speed"
0.4837,1,FALSE,0,1,"s1","speed"
0.4428,0,FALSE,0,1,"s1","speed"
0.4973,1,FALSE,0,1,"s1","speed"
0.3772,0,FALSE,0,1,"s1","speed"
0.5323,1,FALSE,0,1,"s1","speed"
0.4069,1,FALSE,0,1,"s1","speed"
0.6679,1,FALSE,0,1,"s1","speed"
0.5491,1,FALSE,0,1,"s1","speed"
0.4829,1,FALSE,0,1,"s1","speed"
0.4912,1,FALSE,0,1,"s1","speed"
0.535,1,FALSE,0,1,"s1","speed"
0.4096,0,FALSE,0,1,"s1","speed"
0.7498,1,FALSE,0,1,"s1","speed"
0.4633,1,FALSE,0,1,"s1","speed"
0.603,1,FALSE,0,1,"s1","speed"
0.4754,1,FALSE,0,1,"s1","speed"
0.4804,1,FALSE,0,1,"s1","speed"
0.4972,1,FALSE,0,1,"s1","speed"
0.4599,0,FALSE,0,1,"s1","speed"
0.6433,1,FALSE,0,1,"s1","speed"
0.5227,1,FALSE,0,1,"s1","speed"
0.5506,1,FALSE,0,1,"s1","speed"
0.6452,1,FALSE,0,1,"s1","speed"
0.4595,1,FALSE,0,1,"s1","speed"
0.3657,1,FALSE,0,1,"s1","speed"
0.4866,1,FALSE,0,1,"s1","speed"
0.5061,1,FALSE,0,1,"s1","speed"
0.4495,1,FALSE,0,1,"s1","speed"
0.5016,1,FALSE,0,1,"s1","speed"
0.4307,0,FALSE,0,1,"s1","speed"
0.5919,1,FALSE,0,1,"s1","speed"
0.5237,1,FALSE,0,1,"s1","speed"
0.4425,1,FALSE,0,1,"s1","speed"
0.5057,0,FALSE,0,1,"s1","speed"
0.449,1,FALSE,0,1,"s1","speed"
0.5276,1,FALSE,0,1,"s1","speed"
0.4327,1,FALSE,0,1,"s1","speed"
0.4045,1,FALSE,0,1,"s1","speed"
0.3454,0,FALSE,0,1,"s1","speed"
0.5568,1,FALSE,0,1,"s1","speed"
0.4499,1,FALSE,0,1,"s1","speed"
0.3842,1,FALSE,0,1,"s1","speed"
0.3606,1,FALSE,0,1,"s1","speed"
0.3693,0,FALSE,0,1,"s1","speed"
0.6979,1,FALSE,0,1,"s1","speed"
0.5234,1,FALSE,0,1,"s1","speed"
0.4749,1,FALSE,0,1,"s1","speed"
0.5352,1,FALSE,0,1,"s1","speed"
0.6136,1,FALSE,0,1,"s1","speed"
0.4125,1,FALSE,0,1,"s1","speed"
0.5115,0,FALSE,0,1,"s1","speed"
0.5224,1,FALSE,0,1,"s1","speed"
0.6824,1,FALSE,0,1,"s1","speed"
0.4519,1,FALSE,0,1,"s1","speed"
0.5011,0,FALSE,0,1,"s1","speed"
0.4878,1,FALSE,0,1,"s1","speed"
0.4963,1,FALSE,0,1,"s1","speed"
0.4409,1,FALSE,0,1,"s1","speed"
0.6543,1,FALSE,0,1,"s1","speed"
0.3862,0,FALSE,0,1,"s1","speed"
0.6549,1,FALSE,0,1,"s1","speed"
0.6122,1,FALSE,0,1,"s1","speed"
0.673,1,FALSE,0,1,"s1","speed"
0.3797,1,FALSE,0,1,"s1","speed"
0.4185,0,FALSE,0,1,"s1","speed"
0.5707,1,FALSE,0,1,"s1","speed"
0.5226,1,FALSE,0,1,"s1","speed"
0.6765,1,FALSE,0,1,"s1","speed"
0.5387,1,FALSE,0,1,"s1","speed"
0.5881,1,FALSE,0,1,"s1","speed"
0.4979,1,FALSE,0,1,"s1","speed"
0.5129,1,FALSE,0,1,"s1","speed"
0.5192,1,FALSE,0,1,"s1","speed"
0.4707,1,FALSE,0,1,"s1","speed"
0.58,1,FALSE,0,1,"s1","speed"
0.631,0,FALSE,0,1,"s1","speed"
0.6373,1,FALSE,0,1,"s1","speed"
0.7014,1,FALSE,0,1,"s1","speed"
0.557,1,FALSE,0,1,"s1","speed"
0.4503,0,FALSE,0,1,"s1","speed"
0.4015,1,FALSE,0,1,"s1","speed"
0.4127,1,FALSE,0,1,"s1","speed"
0.3322,1,FALSE,0,1,"s1","speed"
0.2657,1,FALSE,0,1,"s1","speed"
0.3767,1,FALSE,0,1,"s1","speed"
0.3009,1,FALSE,0,1,"s1","speed"
0.2815,1,FALSE,0,1,"s1","speed"
0.2943,0,FALSE,0,1,"s1","speed"
0.8583,1,FALSE,0,1,"s1","speed"
0.6181,1,FALSE,0,1,"s1","speed"
0.6331,1,FALSE,0,1,"s1","speed"
0.5829,1,FALSE,0,1,"s1","speed"
0.4593,0,FALSE,0,1,"s1","speed"
0.4449,1,FALSE,0,1,"s1","speed"
0.2597,1,FALSE,0,1,"s1","speed"
0.2849,1,FALSE,0,1,"s1","speed"
0.3128,1,FALSE,0,1,"s1","speed"
0.2436,0,FALSE,0,1,"s1","speed"
0.5042,0,FALSE,0,1,"s1","speed"
0.6157,1,FALSE,0,1,"s1","speed"
0.5241,1,FALSE,0,1,"s1","speed"
0.6926,1,FALSE,0,1,"s1","speed"
0.487,1,FALSE,0,1,"s1","speed"
0.3348,0,FALSE,0,1,"s1","speed"
0.5472,1,FALSE,0,1,"s1","speed"
0.4436,0,FALSE,0,1,"s1","speed"
0.6729,0,TRUE,0.1067,1,"s1","speed"
0.7007,1,FALSE,0,1,"s1","speed"
0.7762,1,FALSE,0,1,"s1","speed"
0.5233,1,FALSE,0,1,"s1","speed"
0.3576,1,FALSE,0,1,"s1","speed"
0.4368,1,FALSE,0,1,"s1","speed"
0.6555,0,FALSE,0,1,"s1","speed"
0.5538,1,FALSE,0,1,"s1","speed"
0.4349,1,FALSE,0,1,"s1","speed"
0.3448,1,FALSE,0,1,"s1","speed"
0.2779,0,FALSE,0,1,"s1","speed"
0.7719,1,FALSE,0,1,"s1","speed"
0.409,1,FALSE,0,1,"s1","speed"
0.3147,0,FALSE,0,1,"s1","speed"
0.3299,1,FALSE,0,1,"s1","speed"
0.3944,0,FALSE,0,1,"s1","speed"
0.5743,1,FALSE,0,1,"s1","speed"
0.4396,1,FALSE,0,1,"s1","speed"
0.4079,1,FALSE,0,1,"s1","speed"
0.4395,0,FALSE,0,1,"s1","speed"
0.5718,1,FALSE,0,1,"s1","speed"
0.5433,1,FALSE,0,1,"s1","speed"
0.4346,1,FALSE,0,1,"s1","speed"
0.4404,0,FALSE,0,1,"s1","speed"
0.6924,1,FALSE,0,1,"s1","speed"
0.4555,0,FALSE,0,1,"s1","speed"
0.6481,1,FALSE,0,1,"s1","speed"
0.5161,1,FALSE,0,1,"s1","speed"
0.4205,0,FALSE,0,1,"s1","speed"
0.4278,1,FALSE,0,1,"s1","speed"
0.4643,1,FALSE,0,1,"s1","speed"
0.5254,0,FALSE,0,1,"s1","speed"
0.5881,1,FALSE,0,1,"s1","speed"
0.5741,1,FALSE,0,1,"s1","speed"
0.509,0,FALSE,0,1,"s1","speed"
0.4312,1,FALSE,0,1,"s1","speed"
0.5897,1,FALSE,0,1,"s1","speed"
0.5336,1,FALSE,0,1,"s1","speed"
0.4611,1,FALSE,0,1,"s1","speed"
0.4401,1,FALSE,0,1,"s1","speed"
0.3563,1,FALSE,0,1,"s1","speed"
0.4391,1,FALSE,0,1,"s1","speed"
0.6164,1,FALSE,0,1,"s1","speed"
0.4981,1,FALSE,0,1,"s1","speed"
0.54,1,FALSE,0,1,"s1","speed"
0.5408,1,FALSE,0,1,"s1","speed"
0.4847,1,FALSE,0,1,"s1","speed"
0.3753,0,FALSE,0,1,"s1","speed"
0.6011,0,FALSE,0,1,"s1","speed"
0.7016,1,FALSE,0,1,"s1","speed"
0.499,1,FALSE,0,1,"s1","speed"
0.4629,1,FALSE,0,1,"s1","speed"
0.474,1,FALSE,0,1,"s1","speed"
0.5339,1,FALSE,0,1,"s1","speed"
0.5818,1,FALSE,0,1,"s1","speed"
0.4151,1,FALSE,0,1,"s1","speed"
0.6531,1,FALSE,0,1,"s1","speed"
0.346,0,FALSE,0,1,"s1","speed"
0.7015,1,FALSE,0,1,"s1","speed"
0.4283,0,FALSE,0,1,"s1","speed"
0.4716,1,FALSE,0,1,"s1","speed"
0.9445,1,FALSE,0,1,"s1","speed"
0.5755,1,FALSE,0,1,"s1","speed"
0.5085,1,FALSE,0,1,"s1","speed"
0.4964,1,FALSE,0,1,"s1","speed"
0.5158,1,FALSE,0,1,"s1","speed"
0.4078,0,FALSE,0,1,"s1","speed"
0.4321,0,FALSE,0,1,"s1","speed"
0.5141,0,FALSE,0,1,"s1","speed"
0.8278,1,FALSE,0,1,"s1","speed"
0.4999,1,FALSE,0,1,"s1","speed"
0.4645,1,FALSE,0,1,"s1","speed"
0.3745,0,FALSE,0,1,"s1","speed"
0.4617,1,FALSE,0,1,"s1","speed"
0.4955,0,FALSE,0,1,"s1","speed"
0.6867,1,FALSE,0,1,"s1","speed"
0.4493,1,FALSE,0,1,"s1","speed"
0.379,0,FALSE,0,1,"s1","speed"
0.544,1,FALSE,0,1,"s1","speed"
0.4588,1,FALSE,0,1,"s1","speed"
0.5927,1,FALSE,0,1,"s1","speed"
0.492,0,FALSE,0,1,"s1","speed"
0.5655,1,FALSE,0,1,"s1","speed"
0.4763,1,FALSE,0,1,"s1","speed"
0.442,1,FALSE,0,1,"s1","speed"
0.4211,1,FALSE,0,1,"s1","speed"
0.5447,0,FALSE,0,1,"s1","speed"
0.5166,0,FALSE,0,1,"s1","speed"
0.7442,1,FALSE,0,1,"s1","speed"
0.4087,1,FALSE,0,1,"s1","speed"
0.6132,1,FALSE,0,1,"s1","speed"
0.6517,1,FALSE,0,1,"s1","speed"
0.4283,1,FALSE,0,1,"s1","speed"
0.5775,1,FALSE,0,1,"s1","speed"
0.4095,1,FALSE,0,1,"s1","speed"
0.4791,1,FALSE,0,1,"s1","speed"
0.4311,1,FALSE,0,1,"s1","speed"
0.5017,1,FALSE,0,1,"s1","speed"
0.3888,1,FALSE,0,1,"s1","speed"
0.3953,0,FALSE,0,1,"s1","speed"
0.5024,1,FALSE,0,1,"s1","speed"
0.4262,1,FALSE,0,1,"s1","speed"
0.2987,0,FALSE,0,1,"s1","speed"
0.3851,0,FALSE,0,1,"s1","speed"
0.568,1,FALSE,0,1,"s1","speed"
0.3609,1,FALSE,0,1,"s1","speed"
0.4119,1,FALSE,0,1,"s1","speed"
0.3605,0,FALSE,0,1,"s1","speed"
0.4339,1,FALSE,0,1,"s1","speed"
0.3814,0,FALSE,0,1,"s1","speed"
0.5258,0,FALSE,0,1,"s1","speed"
0.4276,0,FALSE,0,1,"s1","speed"
0.4796,1,FALSE,0,1,"s1","speed"
0.6923,1,FALSE,0,1,"s1","speed"
0.4572,0,FALSE,0,1,"s1","speed"
0.896,1,FALSE,0,1,"s1","speed"
0.4761,1,FALSE,0,1,"s1","speed"
0.405,1,FALSE,0,1,"s1","speed"
0.4328,0,FALSE,0,1,"s1","speed"
0.3807,1,FALSE,0,1,"s1","speed"
0.4994,0,FALSE,0,1,"s1","speed"
0.7323,1,FALSE,0,1,"s1","speed"
0.5663,1,FALSE,0,1,"s1","speed"
0.4389,0,FALSE,0,1,"s1","speed"
0.3283,0,FALSE,0,1,"s1","speed"
0.5016,1,FALSE,0,1,"s1","speed"
0.3232,1,FALSE,0,1,"s1","speed"
0.4056,0,FALSE,0,1,"s1","speed"
0.3768,1,FALSE,0,1,"s1","speed"
0.4806,1,FALSE,0,1,"s1","speed"
0.3871,1,FALSE,0,1,"s1","speed"
0.3917,1,FALSE,0,1,"s1","speed"
0.3739,1,FALSE,0,1,"s1","speed"
0.4637,1,FALSE,0,1,"s1","speed"
0.4657,1,FALSE,0,1,"s1","speed"
0.4099,0,FALSE,0,1,"s1","speed"
0.422,0,FALSE,0,1,"s1","speed"
0.5369,1,FALSE,0,1,"s1","speed"
0.6014,1,FALSE,0,1,"s1","speed"
0.4807,0,FALSE,0,1,"s1","speed"
0.6229,1,FALSE,0,1,"s1","speed"
0.5317,1,FALSE,0,1,"s1","speed"
0.4989,1,FALSE,0,1,"s1","speed"
0.3898,1,FALSE,0,1,"s1","speed"
0.4224,1,FALSE,0,1,"s1","speed"
0.4221,1,FALSE,0,1,"s1","speed"
0.562,1,FALSE,0,1,"s1","speed"
0.4837,0,FALSE,0,1,"s1","speed"
0.4072,1,FALSE,0,1,"s1","speed"
0.3103,0,FALSE,0,1,"s1","speed"
0.4318,0,FALSE,0,1,"s1","speed"
0.5319,0,FALSE,0,1,"s1","speed"
0.4224,1,FALSE,0,1,"s1","speed"
0.5799,1,FALSE,0,1,"s1","speed"
0.5804,0,FALSE,0,1,"s1","speed"
0.5343,1,FALSE,0,1,"s1","speed"
0.467,1,FALSE,0,1,"s1","speed"
0.5669,1,FALSE,0,1,"s1","speed"
0.2906,0,FALSE,0,1,"s1","speed"
0.3294,0,FALSE,0,1,"s1","speed"
0.4443,0,FALSE,0,1,"s1","speed"
0.3486,1,FALSE,0,1,"s1","speed"
0.4992,1,FALSE,0,1,"s1","speed"
0.3177,0,FALSE,0,1,"s1","speed"
0.2996,0,FALSE,0,1,"s1","speed"
0.4696,1,FALSE,0,1,"s1","speed"
0.442,0,FALSE,0,1,"s1","speed"
0.3261,1,FALSE,0,1,"s1","speed"
0.2707,1,FALSE,0,1,"s1","speed"
0.342,1,FALSE,0,1,"s1","speed"
0.4242,1,FALSE,0,1,"s1","speed"
0.3785,1,FALSE,0,1,"s1","speed"
0.297,0,FALSE,0,1,"s1","speed"
0.4469,1,FALSE,0,1,"s1","speed"
0.3413,1,FALSE,0,1,"s1","speed"
0.276,0,FALSE,0,1,"s1","speed"
0.5046,1,FALSE,0,1,"s1","speed"
0.3907,1,FALSE,0,1,"s1","speed"
0.4752,1,FALSE,0,1,"s1","speed"
0.3689,1,FALSE,0,1,"s1","speed"
0.2889,1,FALSE,0,1,"s1","speed"
0.2323,0,FALSE,0,1,"s1","speed"
0.461,1,FALSE,0,1,"s1","speed"
0.4008,0,FALSE,0,1,"s1","speed"
0.4965,0,FALSE,0,1,"s1","speed"
0.6434,0,FALSE,0,1,"s1","speed"
0.3723,0,FALSE,0,1,"s1","speed"
